created_at,user.screen_name,user.name,favorite_count,retweet_count,legislator_state,keyword,label_drew,label_taegyoon,label_final,agreement
Wed Aug 28 16:26:22 +0000 2019,DrPanMD,Dr. Richard Pan,0,4,California,#stopantivaxviolence,1,1,1,1
Wed Apr 29 13:53:00 +0000 2020,amiwazlawik,Ami Wazlawik,0,2,Minnesota,available,0,0,0,1
Wed May 06 15:49:54 +0000 2020,Lindsay4Iowa,Lindsay James,22,13,Iowa,available,0,0,0,1
Mon Apr 13 15:08:11 +0000 2020,RepBenSanchez,Rep Ben Sanchez,0,0,Pennsylvania,available,0,0,0,1
Tue Oct 06 15:00:00 +0000 2020,DelegateTorian,Luke Torian,0,0,Virginia,available,0,0,0,1
Sat Jun 13 03:03:49 +0000 2015,MaryLehman_D1,Mary A. Lehman,0,0,Maryland,available,0,0,0,1
Wed Jun 26 03:57:29 +0000 2019,KathyforMD,Kathy Szeliga,0,0,Maryland,available,0,0,0,1
Wed Sep 09 12:50:02 +0000 2020,MarjorieDecker,Marjorie Decker,0,1,Massachusetts,available,0,0,0,1
Fri May 01 12:39:44 +0000 2020,jaylivingstone,Jay Livingstone,0,11,Massachusetts,available,0,0,0,1
Wed May 10 23:09:54 +0000 2017,DolceProduction,Camera Bartolotta,0,1,Pennsylvania,available,0,0,0,1
Thu Jun 25 19:53:17 +0000 2020,wardports,Gerald W.R. Ward,0,4345,New_Hampshire,available,0,0,0,1
Mon Mar 30 15:42:48 +0000 2015,jeffreyhayden,Jeff Hayden,0,1,Minnesota,dr,0,0,0,1
Fri Oct 19 19:40:25 +0000 2012,DrDeanBurke,Dr. Dean Burke,0,0,Georgia,dr,0,0,0,1
Sat Feb 22 15:41:35 +0000 2020,reprickhansen,Rep. Rick Hansen,0,19,Minnesota,dr,0,0,0,1
Thu May 28 02:02:27 +0000 2015,heleneduhamelTV,helene duhamel,0,1,South_Dakota,dr,0,0,0,1
Mon Jan 19 00:18:18 +0000 2015,JoseJavierJJR,José Javier Rodríguez,3,2,Florida,dr,0,0,0,1
Tue Jan 19 14:21:50 +0000 2021,BrianSimsPA,Brian Sims,0,6,Pennsylvania,dr,0,0,0,1
Sat May 02 22:45:39 +0000 2020,Russo4Ohio,Rep. Allison Russo,701,251,Ohio,dr,0,0,0,1
Mon Apr 08 18:04:02 +0000 2019,prudhommeobrien,K Prudhomme O'Brien,0,0,New_Hampshire,dr,0,0,0,1
Mon Mar 16 20:49:51 +0000 2020,johnlesch,John Lesch,1,2,Minnesota,dr,0,0,0,1
Wed Jul 08 12:01:05 +0000 2020,rogers4missouri,Wes Rogers,4,1,Missouri,dr,0,0,0,1
Tue Sep 10 22:38:14 +0000 2019,jackbellaire,Jack Cera,15,0,Ohio,study,0,0,0,1
Wed Jun 19 15:47:14 +0000 2019,BrianCNewberry,Brian C. Newberry,3,0,Rhode_Island,study,0,0,0,1
Tue Apr 02 15:19:42 +0000 2019,SenatorLaura,Laura Murphy,0,0,Illinois,study,0,0,0,1
Wed Jul 10 21:19:40 +0000 2019,HarveyforNY,Harvey Epstein 哈維 D. 艾普斯汀(男),28,9,New_York,study,0,0,0,1
Tue May 24 21:18:50 +0000 2016,SenJudySchwank,Sen. Judy Schwank,0,2,Pennsylvania,study,0,0,0,1
Wed Jul 01 01:24:30 +0000 2020,FredDoucetteNH,Representative Fred Doucette,0,10,New_Hampshire,study,0,0,0,1
Tue Jul 26 13:55:18 +0000 2016,SenatorLucio,senatorlucio,9,4,Texas,study,0,0,0,1
Tue Jan 05 02:24:58 +0000 2021,LivingstonLD22,David Livingston,3,0,Arizona,study,0,0,0,1
Sat Nov 22 18:02:19 +0000 2014,PaulEspinosa_WV,Paul Espinosa,0,7,West_Virginia,study,0,0,0,1
Sun Mar 01 16:25:11 +0000 2015,jimananich,Senator Jim Ananich,0,0,Michigan,study,0,0,0,1
Mon Sep 18 12:45:29 +0000 2017,SteveStafstrom,Steve Stafstrom,1,0,Connecticut,hb,0,0,0,1
Thu Jul 02 18:01:13 +0000 2020,TimothyHorrigan,Timothy Horrigan,0,9,New_Hampshire,hb,0,0,0,1
Wed Apr 17 14:13:30 +0000 2019,RepRamonRomero,Ramon Romero Jr.,34,16,Texas,hb,0,0,0,1
Sat Feb 23 19:31:34 +0000 2019,marcusriccelli,Marcus Riccelli,16,0,Washington,hb,0,0,0,1
Mon Jan 27 14:26:10 +0000 2020,joncrossoh,Jon Cross,0,0,Ohio,hb,0,0,0,1
Tue Feb 11 21:29:38 +0000 2014,RepFitzenhagen,Heather Fitzenhagen,0,0,Florida,hb,0,0,0,1
Mon Feb 24 22:01:07 +0000 2014,KayFloydOK,Kay Floyd,4,2,Oklahoma,hb,0,0,0,1
Tue Jun 09 20:47:46 +0000 2020,repkoehler,Rep. Kyle Koehler,14,2,Ohio,hb,0,0,0,1
Tue Jan 12 17:27:28 +0000 2021,RepGrove,Rep. Seth Grove,0,4,Pennsylvania,hb,0,0,0,1
Fri Oct 30 01:47:33 +0000 2020,RepDennisBonnen,Speaker Dennis Bonnen,187,32,Texas,hb,0,0,0,1
Tue Oct 13 21:46:28 +0000 2020,lizthomsonnm,Liz Thomson,1,0,New_Mexico,research,0,0,0,1
Sat Jun 18 16:14:30 +0000 2016,RepDebRuggiero,Rep Deb Ruggiero,0,1,Rhode_Island,research,0,0,0,1
Thu Mar 12 16:49:07 +0000 2020,MalloryMcMorrow,Mallory McMorrow,126,21,Michigan,research,0,0,0,1
Fri Feb 16 06:50:51 +0000 2018,MarcLevine,Marc Levine,0,2,California,research,0,0,0,1
Wed May 13 18:47:35 +0000 2020,reprickhansen,Rep. Rick Hansen,7,2,Minnesota,research,0,0,0,1
Wed Feb 27 15:08:45 +0000 2019,TamiGouveiaMA,Tami Gouveia,2,0,Massachusetts,research,0,0,0,1
Thu May 07 04:40:59 +0000 2020,SenSaraGelser,Sara Gelser,0,1,Oregon,research,0,0,0,1
Tue Apr 21 23:54:36 +0000 2020,DonnaLupardo,Donna Lupardo,8,3,New_York,research,0,0,0,1
Thu Jan 18 04:47:48 +0000 2018,RepDavidCook,David Cook,1,1,Arizona,research,0,0,0,1
Sat Jan 09 04:15:51 +0000 2021,RepJoeMarino,Joe Marino III,0,45,Louisiana,research,0,0,0,1
Sat Dec 26 13:48:34 +0000 2020,frostnhstaterep,Sherry Frost 🆘 🏳️‍🌈🖤,1,0,New_Hampshire,trial,0,0,0,1
Tue Mar 27 20:33:29 +0000 2018,RepHollis,Rep. Rolanda Hollis,2,0,Alabama,trial,0,0,0,1
Sat Apr 14 12:06:13 +0000 2018,inhisfields,David Ralston,0,0,Georgia,trial,0,0,0,1
Wed May 01 19:42:32 +0000 2019,EdwardTedJames,Rep. Ted James,0,1,Louisiana,trial,0,0,0,1
Tue Aug 16 19:11:35 +0000 2016,walshgina,Gina Walsh,0,74,Missouri,trial,0,0,0,1
Wed Aug 23 22:56:38 +0000 2017,CJLavenderBowe,Cindy Lavender-Bowe,0,0,West_Virginia,trial,0,0,0,1
Tue Aug 18 17:14:52 +0000 2020,KimpsonForSC,Sen. Marlon Kimpson,0,32,South_Carolina,trial,0,0,0,1
Mon Jun 17 17:42:30 +0000 2019,JdmMeuse,David Meuse,2,0,New_Hampshire,trial,0,0,0,1
Sun Mar 22 17:09:52 +0000 2020,RobbynLewis46th,Del. Robbyn Lewis,0,27433,Maryland,trial,0,0,0,1
Mon Nov 19 14:06:10 +0000 2018,SenatorHarkins,Senator Josh Harkins,9,0,Mississippi,trial,0,0,0,1
Tue Jun 23 11:52:32 +0000 2020,RepBrianKing,Rep. Brian S. King,87,11,Utah,cases,0,0,0,1
Mon Nov 02 22:48:17 +0000 2020,MatMuratore,Mathew Muratore,0,4,Massachusetts,cases,0,0,0,1
Fri Mar 13 01:27:56 +0000 2020,CurtisHertelJr,Senator Curtis Hertel,5,5,Michigan,cases,0,0,0,1
Mon Jul 06 21:29:32 +0000 2020,jamescita,Jamescita Peshlakai,0,220,Arizona,cases,0,0,0,1
Thu Jun 25 19:08:44 +0000 2020,RepWeinstein,Rep. Casey Weinstein,0,10,Ohio,cases,0,0,0,1
Fri Oct 02 02:21:45 +0000 2020,SenatorBenson,Sen. Michelle Benson,84,26,Minnesota,cases,0,0,0,1
Tue Jul 14 02:36:13 +0000 2020,CarlosGSmith,Rep. Carlos G Smith,0,2401,Florida,cases,0,0,0,1
Fri Sep 01 15:34:33 +0000 2017,JeffreyDinowitz,Jeffrey Dinowitz,1,0,New_York,cases,0,0,0,1
Thu Jul 16 22:58:08 +0000 2020,kellyflood,Kelly Flood,3,2,Kentucky,cases,0,0,0,1
Fri Jun 12 23:23:38 +0000 2020,jasondisaacson,Jason Isaacson,0,7,Minnesota,cases,0,0,0,1
Sun Dec 13 19:23:05 +0000 2020,RepBrianKing,Rep. Brian S. King,43,1,Utah,many,0,0,0,1
Fri Feb 15 22:01:22 +0000 2019,AmyPaulin,Amy Paulin,0,0,New_York,many,0,0,0,1
Fri Jan 31 18:10:06 +0000 2020,DrRandyFriese,Dr. Randy Friese,2,2,Arizona,many,0,0,0,1
Wed Nov 04 04:41:29 +0000 2020,PamelaHunter128,Pamela Hunter,31,2,New_York,many,0,0,0,1
Tue Sep 11 13:58:32 +0000 2018,jasondisaacson,Jason Isaacson,0,1,Minnesota,many,0,0,0,1
Fri Oct 30 16:50:54 +0000 2020,ChrisSprowls,Chris Sprowls,30,0,Florida,many,0,0,0,1
Sun Aug 23 01:16:28 +0000 2020,RichardHPOE,Richard Martinez,0,7801,New_Mexico,many,0,0,0,1
Thu Apr 30 20:49:06 +0000 2020,MariManoogian,Mari Manoogian 🧼🤚🏽,72,34,Michigan,many,0,0,0,1
Tue Jan 28 18:20:41 +0000 2020,SenatorFunke,Rich Funke,3,0,New_York,many,0,0,0,1
Sun Jul 01 04:41:11 +0000 2018,bobkressig,Bob Kressig,0,51,Iowa,many,0,0,0,1
Wed Mar 18 22:47:07 +0000 2020,RepWhitaker85,David Whitaker,0,40,Arkansas,covid-19,0,0,0,1
Sun Mar 29 23:33:15 +0000 2020,McCrostie4Idaho,John McCrostie,0,5,Idaho,covid-19,0,0,0,1
Tue Jan 19 20:30:13 +0000 2021,ElectLisaBarnes,Lisa Stone Barnes,1,0,North_Carolina,covid-19,1,1,1,1
Tue Apr 14 15:19:26 +0000 2020,DonnaHowardTX,Donna Howard,0,1,Texas,covid-19,0,0,0,1
Wed Jun 03 23:16:43 +0000 2020,wardports,Gerald W.R. Ward,0,3,New_Hampshire,covid-19,0,0,0,1
Sun Mar 22 21:48:36 +0000 2020,gcmitts,Gina Mitten,0,7,Missouri,covid-19,0,0,0,1
Mon Jul 27 21:04:00 +0000 2020,RepKayKhan,Kay Khan,2,0,Massachusetts,covid-19,0,0,0,1
Mon Oct 19 18:37:55 +0000 2020,RepAnnWilliams,Rep. Ann Williams,0,22,Illinois,covid-19,0,0,0,1
Thu Jun 11 02:38:59 +0000 2020,RepDietrich,Brenda Dietrich,0,2,Kansas,covid-19,0,0,0,1
Thu Jun 11 22:28:14 +0000 2020,JohnBellNC,Rep. John Bell,0,3,North_Carolina,covid-19,0,0,0,1
Thu Mar 21 17:56:31 +0000 2019,Dogan4Rep,Shamed Dogan,13,6,Missouri,world,0,0,0,1
Fri Jul 03 18:05:54 +0000 2020,RepJamesFrank,James Frank,3,0,Texas,world,0,0,0,1
Tue Jun 02 22:54:53 +0000 2020,KarinHousley,Karin Housley,83,18,Minnesota,world,0,0,0,1
Sat Nov 24 06:16:24 +0000 2018,meaccoleman,MaryElizabethColeman,0,1,Missouri,world,0,0,0,1
Wed Aug 05 14:37:16 +0000 2020,PadmaKuppaMI41,Rep. Padma Kuppa,3,0,Michigan,world,0,0,0,1
Wed Feb 13 03:37:32 +0000 2019,RepScottHolcomb,Scott Holcomb,29,2,Georgia,world,0,0,0,1
Tue Apr 07 23:58:50 +0000 2020,QuirkSilva65th,Sharon Quirk-Silva,0,6,California,world,0,0,0,1
Wed Sep 26 10:29:10 +0000 2018,RepRogerBruce61,StateRep Roger Bruce,3,1,Georgia,world,0,0,0,1
Sun May 10 20:46:30 +0000 2020,JoanneOsborne8,Joanne Osborne,6,1,Arizona,world,0,0,0,1
Mon Jun 10 02:04:52 +0000 2019,RepBobbyDuBose,Bobby DuBose,3,0,Florida,world,0,0,0,1
Sat Mar 01 04:45:36 +0000 2014,MarkHassOregon,Mark Hass,0,2,Oregon,kids,0,0,0,1
Tue Apr 18 14:50:09 +0000 2017,LesleyJLopez,Del. Lesley Lopez,0,8,Maryland,kids,0,0,0,1
Sat Sep 26 23:35:56 +0000 2020,Rios_Rebecca,Rebecca Rios,35,5,Arizona,kids,0,0,0,1
Wed Nov 15 12:24:48 +0000 2017,RepDelozier,Sheryl M. Delozier,0,1,Pennsylvania,kids,0,0,0,1
Tue Mar 25 14:01:41 +0000 2014,sorolismn,State Representative Maria Sorolis,0,0,Kentucky,kids,0,0,0,1
Wed Jun 20 02:56:16 +0000 2018,MMohammedNC,Sen. Mujtaba Mohammed,31,10,North_Carolina,kids,0,0,0,1
Mon Jun 02 19:40:56 +0000 2014,LindseyForPA,Lindsey Williams,0,9,Pennsylvania,kids,0,0,0,1
Sun Oct 25 16:27:15 +0000 2020,WendyENThomas,Hon. Wendy E.N Thomas,1,0,New_Hampshire,kids,0,0,0,1
Tue Jul 12 01:11:37 +0000 2011,SenJohnson,Jack Johnson,0,1,Tennessee,kids,0,0,0,1
Thu Apr 25 00:56:21 +0000 2013,MayorGlover,Cedric B. Glover,0,1,Louisiana,kids,0,0,0,1
Thu Aug 29 19:16:57 +0000 2019,ricktillisTN,Rick Tillis,0,9,Tennessee,like,0,0,0,1
Tue Apr 26 18:40:24 +0000 2016,jimananich,Senator Jim Ananich,0,6,Michigan,like,0,0,0,1
Sun Jun 16 18:01:45 +0000 2019,leonstav,Leon Stavrinakis,0,0,South_Carolina,like,0,0,0,1
Thu Apr 21 22:51:11 +0000 2016,repjocasta,JoCasta Zamarripa,35,12,Wisconsin,like,0,0,0,1
Thu Feb 04 15:26:43 +0000 2016,thatguyinhutch,Jason Probst,2,2,Kansas,like,0,0,0,1
Mon Sep 16 17:52:18 +0000 2013,Michael_Howe2,Michael Howe,0,0,North_Dakota,like,0,0,0,1
Sun Aug 21 18:44:33 +0000 2011,RepJoeDeshotel,Joe Deshotel,0,0,Texas,like,0,0,0,1
Thu Nov 03 02:03:40 +0000 2016,JoeSanfelippo,Joe Sanfelippo,0,0,Wisconsin,like,0,0,0,1
Wed Mar 07 14:50:14 +0000 2018,JasonOrtitay,Jason Ortitay,0,2,Pennsylvania,like,0,0,0,1
Thu Aug 28 01:19:48 +0000 2014,dafna_m,DafnaMichaelsonJenet,3,0,Colorado,like,0,0,0,1
Fri Sep 08 03:23:37 +0000 2017,leonlillie,Leon Lillie,0,5,Minnesota,|,0,0,0,1
Wed Nov 01 18:31:02 +0000 2017,NYSenBenjamin,Senator Brian Benjamin,0,3,New_York,|,0,0,0,1
Sat Aug 29 11:30:12 +0000 2015,SenatorCrowder,Larry Crowder,0,2,Colorado,|,0,0,0,1
Fri Mar 21 16:27:47 +0000 2014,TMFtx,TMF,1,0,Texas,|,0,0,0,1
Wed Jan 06 17:06:02 +0000 2021,TimJosephsonNH,Tim Josephson 😷,21,0,New_Hampshire,|,0,0,0,1
Fri Jul 06 14:31:08 +0000 2018,StaedArt,State Rep Art Staed,1,1,Iowa,|,0,0,0,1
Wed May 18 18:50:32 +0000 2016,LisaSubeck,Lisa Subeck,0,17,Wisconsin,|,0,0,0,1
Fri Jun 29 21:14:44 +0000 2012,repcarolhall59,Carol Hall,0,0,Connecticut,|,0,0,0,1
Wed Dec 09 19:14:21 +0000 2020,LivingstonLD22,David Livingston,0,2309,Arizona,|,0,0,0,1
Fri Apr 11 18:16:22 +0000 2014,landgrafforjobs,Lois Landgraf,0,1,Colorado,|,0,0,0,1
Sun Dec 06 01:55:15 +0000 2015,JamesSkoufis,James Skoufis,0,0,New_York,cause,0,0,0,1
Fri Oct 28 16:09:46 +0000 2016,JulieCalley,Julie Calley,7,0,Michigan,cause,0,0,0,1
Sat Aug 22 12:33:47 +0000 2020,WoodrowForCO,Rep. Steven Woodrow,3,0,Colorado,cause,0,0,0,1
Fri May 01 18:37:10 +0000 2020,LCharkoudian,Lorig Charkoudian,0,0,Maryland,cause,0,0,0,1
Sat May 20 17:08:45 +0000 2017,KarenKeiser1,Karen Keiser,0,0,Washington,cause,0,0,0,1
Thu Oct 15 21:06:25 +0000 2020,SamuelWBell,Sam Bell,0,1,Rhode_Island,cause,0,0,0,1
Sun Mar 15 02:11:18 +0000 2020,candie_sweetser,Candie G. Sweetser,0,5,New_Mexico,cause,0,0,0,1
Sun Nov 18 04:34:01 +0000 2018,EdwardBerger1,Edward Berger,6,0,Kansas,cause,0,0,0,1
Thu Oct 22 22:00:09 +0000 2020,SenatorRobHogg,Rob Hogg,18,7,Iowa,cause,0,0,0,1
Wed Jan 13 02:31:08 +0000 2016,chloemaxmin,Chloe Maxmin,0,60,Maine,cause,0,0,0,1
Sat May 30 20:05:31 +0000 2020,BriannaForCO,Rep Brianna Titone - COHD27,8,3,Colorado,make,0,0,0,1
Fri Apr 27 23:44:41 +0000 2018,RepSheilaDills,Sheila Dills,0,1,Oklahoma,make,0,0,0,1
Thu Aug 20 17:24:16 +0000 2020,derekkitchen,Senator Derek Kitchen,4,0,Utah,make,0,0,0,1
Thu Mar 23 00:58:24 +0000 2017,CaryPigman,Cary Pigman,1,1,Florida,make,0,0,0,1
Sat Aug 22 00:53:07 +0000 2020,JoeGruters,Joe Gruters,0,19535,Florida,make,0,0,0,1
Sun Oct 18 14:50:19 +0000 2020,MattforMichigan,Matt Koleszar,348,185,Michigan,make,0,0,0,1
Wed Jan 20 01:01:04 +0000 2021,laurafriedman43,Laura Friedman,6,0,California,make,0,0,0,1
Sat Oct 03 23:22:10 +0000 2020,CareyHamilton1,Carey Hamilton,8,0,Indiana,make,0,0,0,1
Wed Nov 18 02:43:34 +0000 2020,RafaelAnchia,Rafael Anchía,3,0,Texas,make,0,0,0,1
Thu Jun 11 19:45:42 +0000 2020,NebraskaMegan,Senator Megan Hunt 😷,47,5,Nebraska,make,0,0,0,1
Thu Sep 10 03:16:49 +0000 2020,RayRussellforNC,Ray Russell,16,1,North_Carolina,covid,0,0,0,1
Sun Jul 05 23:14:41 +0000 2020,JimPatterson559,Jim Patterson,14,7,California,covid,0,0,0,1
Thu Aug 20 22:53:13 +0000 2020,SSteckman,Sharon Steckman,0,0,Iowa,covid,0,0,0,1
Tue May 05 14:48:22 +0000 2020,kimwilliamsde,Rep. Kim Williams DE,0,1,Delaware,covid,0,0,0,1
Thu Sep 17 18:18:29 +0000 2020,SenMMason,Sen. Monty Mason,0,4960,Virginia,covid,0,0,0,1
Sun Oct 25 19:12:47 +0000 2020,21KevinKelly,Kevin Kelly,0,0,Connecticut,covid,0,0,0,1
Tue Oct 06 14:31:04 +0000 2020,JayWebberNJ,Jay Webber,30,5,New_Jersey,covid,0,0,0,1
Fri Nov 13 21:34:18 +0000 2020,katiefryhester,Katie Fry Hester,6,1,Maryland,covid,0,0,0,1
Thu Sep 10 11:52:24 +0000 2020,LindaTannerNH,Linda Tanner,1,0,New_Hampshire,covid,0,0,0,1
Tue Dec 22 01:00:35 +0000 2020,TerenceEveritt,Terence J. Everitt,1,0,North_Carolina,covid,0,0,0,1
Thu Oct 08 03:49:09 +0000 2020,pomnicho,JP Pomnichowski,0,63947,Montana,outbreak,0,0,0,1
Fri Oct 16 14:07:35 +0000 2020,Sen_MimiStewart,Mimi Stewart,0,2346,New_Mexico,outbreak,0,0,0,1
Thu Jul 16 12:03:37 +0000 2020,ShevrinJones,Shevrin Jones,28,5,Florida,outbreak,0,0,0,1
Wed Dec 26 14:37:38 +0000 2012,dougrichey,Doug Richey,0,0,Missouri,outbreak,0,0,0,1
Sun Mar 15 22:34:07 +0000 2020,HarveyforNY,Harvey Epstein 哈維 D. 艾普斯汀(男),1,1,New_York,outbreak,0,0,0,1
Sat Aug 08 13:00:06 +0000 2020,SenFrankNiceley,Sen. Frank Niceley,2,1,Tennessee,outbreak,0,0,0,1
Tue Mar 10 01:00:23 +0000 2020,SenDavidWatters,David Watters,0,4,New_Hampshire,outbreak,0,0,0,1
Sat Feb 09 23:43:29 +0000 2019,almaforarizona,(((Rep.Alma Hernandez MPH)))🧼🤚🏽,4,0,Arizona,outbreak,1,1,1,1
Tue Nov 24 15:42:51 +0000 2020,SenatorRezin,Sue Rezin,3,1,Illinois,outbreak,0,0,0,1
Thu Mar 26 21:15:26 +0000 2020,RafaelAnchia,Rafael Anchía,10,2,Texas,outbreak,0,0,0,1
Sun Jul 05 17:35:54 +0000 2020,mkorman,Marc Korman,1,0,Maryland,reported,0,0,0,1
Tue Feb 04 21:45:29 +0000 2020,BuffyWicks,Buffy Wicks,0,4,California,reported,0,0,0,1
Thu Dec 10 16:49:30 +0000 2020,SenatorRobHogg,Rob Hogg,6,0,Iowa,reported,0,0,0,1
Mon May 11 21:55:37 +0000 2020,DelegateReznik,Kirill Reznik,5,2,Maryland,reported,0,0,0,1
Tue Dec 10 09:08:28 +0000 2019,RepJamesFrank,James Frank,0,1451,Texas,reported,0,0,0,1
Mon May 16 17:01:40 +0000 2016,RepDanMiller,RepDanMiller,0,1,Pennsylvania,reported,0,0,0,1
Mon Jun 01 15:50:06 +0000 2020,SenatorSusanLee,Susan Lee,0,1,Maryland,reported,0,0,0,1
Thu Jan 02 21:51:22 +0000 2020,MRanglinVassell,Rep.Marcia Ranglin,0,479,Rhode_Island,reported,0,0,0,1
Tue Jan 12 03:13:56 +0000 2021,COSenWilliams,Angela Williams,0,2,Colorado,reported,0,0,0,1
Mon Aug 17 00:17:09 +0000 2020,sueford06,Susan Ford,0,6430,New_Hampshire,reported,0,0,0,1
Sat Aug 29 16:43:33 +0000 2020,ivyvann,Ivy Vann,1,0,New_Hampshire,yet,0,0,0,1
Thu Nov 05 16:23:03 +0000 2020,marcussimon,Marcus Simon for Va,0,17,Virginia,yet,0,0,0,1
Wed Oct 10 08:21:18 +0000 2018,gcmitts,Gina Mitten,0,1657,Missouri,yet,0,0,0,1
Sat Nov 03 15:46:45 +0000 2012,hrehder,Holly Rehder,0,3,Missouri,yet,0,0,0,1
Fri Dec 06 16:18:34 +0000 2019,CarlHeastie,Carl E. Heastie,3,3,New_York,yet,0,0,0,1
Mon Sep 03 04:12:52 +0000 2018,AswLopez,Yvonne Marie Lopez,0,274,New_Jersey,yet,0,0,0,1
Sat Jun 12 02:01:50 +0000 2010,johnfrey,John Frey,0,0,Connecticut,yet,0,0,0,1
Tue Nov 17 22:51:01 +0000 2020,wardports,Gerald W.R. Ward,0,2270,New_Hampshire,yet,0,0,0,1
Mon Feb 02 13:10:34 +0000 2015,danstec,Dan Stec,0,5,New_York,yet,0,0,0,1
Wed Mar 20 17:01:18 +0000 2019,johnmcdonald108,John T. McDonald III,0,0,New_York,yet,0,0,0,1
Mon Jul 27 02:28:28 +0000 2015,raymonddehn,Raymond Dehn,0,65,Minnesota,treatment,0,0,0,1
Mon Jun 26 18:42:50 +0000 2017,RandyFrye3,Randy Frye,3,1,Indiana,treatment,0,0,0,1
Thu Feb 21 22:34:30 +0000 2019,SenateHertzberg,Bob Hertzberg,0,6,California,treatment,0,0,0,1
Wed Oct 07 00:26:01 +0000 2020,espinozadiego19,Diego Espinoza,0,117,Arizona,treatment,0,0,0,1
Tue Feb 04 00:19:54 +0000 2020,DelegateReznik,Kirill Reznik,0,26,Maryland,treatment,0,0,0,1
Sun Apr 22 10:40:24 +0000 2018,dinerdialogues,Didi Barrett,4,0,New_York,treatment,0,0,0,1
Mon Sep 30 22:53:26 +0000 2019,JustinReady,Justin Ready,0,0,Maryland,treatment,0,0,0,1
Mon Jan 11 00:51:28 +0000 2021,SenJasonLewis,Jason Lewis,1,0,Massachusetts,treatment,0,0,0,1
Fri Jul 24 21:17:28 +0000 2020,DavidWeprin,David Weprin,1,0,New_York,treatment,0,0,0,1
Tue Jun 25 17:40:19 +0000 2019,10SDDem,Gary Winfield,1,0,Connecticut,treatment,0,0,0,1
Sat Jul 22 17:03:44 +0000 2017,NEWTFL,Wengay M. Newton Sr.,0,0,Florida,exemption,0,0,0,1
Wed Mar 01 16:29:34 +0000 2017,MBCarozzaSenate,Mary Beth Carozza,2,1,Maryland,exemption,0,0,0,1
Tue Jan 15 14:51:50 +0000 2019,LittleSenator,Matt Little,1,0,Minnesota,exemption,0,0,0,1
Thu Apr 26 19:51:42 +0000 2018,TimJosephsonNH,Tim Josephson,0,0,New_Hampshire,exemption,0,0,0,1
Mon Oct 23 13:39:15 +0000 2017,wjluneau,Jay Luneau,0,1,Louisiana,exemption,0,0,0,1
Thu Nov 19 04:10:01 +0000 2020,MarkKeam,Mark Keam,7,1,Virginia,exemption,0,0,0,1
Thu Jan 10 02:11:09 +0000 2019,neilparrott,Neil Conrad Parrott,1,0,Maryland,exemption,0,0,0,1
Fri Apr 26 02:15:37 +0000 2013,Erikka_Storch,Erikka Storch,0,0,West_Virginia,exemption,0,0,0,1
Wed May 17 13:53:48 +0000 2017,FarmerForFLSen,Senator Gary Farmer,0,4,Florida,exemption,0,0,0,1
Wed Feb 29 15:23:23 +0000 2012,dougskaff,dougskaff,0,0,West_Virginia,exemption,0,0,0,1
Sat Dec 01 12:27:11 +0000 2018,EFillerCorn,Eileen Filler-Corn,0,197,Virginia,death,0,0,0,1
Wed Dec 16 15:58:19 +0000 2020,VoteGloriaJ,Gloria Johnson,0,464,Tennessee,death,0,0,0,1
Thu Jun 04 17:36:29 +0000 2020,TJShopeforAZ,T.J. Shope,0,2999,Arizona,death,0,0,0,1
Mon Feb 03 19:14:34 +0000 2020,AaronBernstine,Aaron Bernstine,0,0,Pennsylvania,death,0,0,0,1
Thu Feb 15 17:05:24 +0000 2018,repwestrom,Rep. Susan Westrom,3,0,Kentucky,death,0,0,0,1
Wed Jul 15 22:29:02 +0000 2020,jenforutah,Jen Dailey-Provost,46,13,Utah,death,0,0,0,1
Wed Jul 29 19:58:21 +0000 2020,Repulery,Jordan Ulery,0,0,New_Hampshire,death,0,0,0,1
Sat Jan 04 17:56:07 +0000 2020,DavidBuchwald,David Buchwald,10,1,New_York,death,0,0,0,1
Fri Dec 11 04:41:02 +0000 2020,HarveyforNY,Harvey Epstein 哈維 D. 艾普斯汀(男),11,1,New_York,death,0,0,0,1
Fri Aug 09 17:08:49 +0000 2019,TonyExum,"Rep. Tony Exum, Sr.",2,1,Colorado,death,0,0,0,1
Tue Nov 03 22:18:53 +0000 2020,NMangione2018,Nino Mangione,0,17623,Maryland,save,0,0,0,1
Thu Jun 25 17:48:16 +0000 2020,nwilliams23,Nicole Williams,0,3,Maryland,save,0,0,0,1
Wed Jun 24 02:55:30 +0000 2015,mikeday4rep,Michael Day,0,3,Massachusetts,save,0,0,0,1
Sat Apr 25 14:50:51 +0000 2020,Earl_Harris_Jr,"Earl L. Harris, Jr.",0,4,Indiana,save,0,0,0,1
Tue Jul 19 15:45:13 +0000 2016,RepDuBois,Michelle DuBois,0,2,Massachusetts,save,0,0,0,1
Fri May 17 22:53:20 +0000 2019,Ramos4Texas,Representative Ana-Maria Ramos,3,1,Texas,save,0,0,0,1
Mon Jan 21 23:03:34 +0000 2019,SteveBerch15A,Steve Berch,2,1,Idaho,save,0,0,0,1
Thu Aug 09 14:09:10 +0000 2018,Brooks4LINY,John Brooks,7,3,New_York,save,0,0,0,1
Sat Jun 20 13:23:00 +0000 2020,christina4rep,Christina Minicucci,9,0,Massachusetts,save,0,0,0,1
Wed May 27 01:36:16 +0000 2020,RepDavis35,Austin Davis,0,2,Pennsylvania,save,0,0,0,1
